country,full_name,club,position,matches,goals
Италия,Jacob Caldwell,Ювентус,нападающий,59,13
Россия,Jennifer Davis,Краснодар,нападающий,132,22
Россия,Elizabeth Harding,Краснодар,защитник,97,6
Бразилия,Barbara Chambers,Фламенго,нападающий,85,20
Англия,Curtis Morales,Манчестер Юнайтед,нападающий,148,17
Нидерланды,Robert Gallagher,ПСВ,защитник,45,11
Аргентина,Angela Bowman,Ривер Плейт,полузащитник,67,27
Португалия,Eric Hall,Порту,защитник,50,2
Италия,Tonya Smith,Ювентус,защитник,76,3
Россия,Jason Harris,Зенит,нападающий,52,49
Испания,Carla Woods,Атлетико Мадрид,нападающий,93,19
Франция,Michael Lee,Олимпик Марсель,нападающий,38,44
Бразилия,Angela Thompson,Сантос,защитник,108,15
Португалия,Kevin Clark,Бенфика,защитник,136,8
Германия,Sandra Graves,РБ Лейпциг,нападающий,138,42
Франция,Matthew Randolph,ПСЖ,защитник,77,12
Аргентина,Carrie Banks,Ривер Плейт,полузащитник,124,22
Италия,Stephanie Murray,Интер,полузащитник,116,20
Аргентина,Glenn Flores,Ривер Плейт,полузащитник,88,27
Россия,Amanda Williams,Краснодар,вратарь,114,-12
Португалия,David Harris,Бенфика,нападающий,102,43
Аргентина,Douglas Nichols,Ривер Плейт,полузащитник,30,5
Россия,Toni Short,Краснодар,полузащитник,3,29
Англия,Christina Pearson,Ливерпуль,защитник,56,5
Англия,Richard Mitchell,Ливерпуль,нападающий,101,15
Нидерланды,Jennifer Payne,ПСВ,нападающий,92,29
Португалия,Mary Reynolds,Спортинг,полузащитник,101,20
Англия,Leslie Koch,Ливерпуль,защитник,4,0
Германия,Stephen Fox,Боруссия Дортмунд,нападающий,113,23
Англия,Kenneth Page,Челси,нападающий,16,17
Россия,Carlos Vincent,ЦСКА,полузащитник,5,12
Бразилия,Brent Nguyen,Палмейрас,полузащитник,49,17
Нидерланды,Eric Rodriguez,Аякс,защитник,34,7
Россия,Monique Woods,ЦСКА,нападающий,133,32
Германия,Rebecca Chavez,Бавария,вратарь,18,-1
Португалия,Nicole Leonard,Бенфика,нападающий,83,43
Аргентина,Nicholas Huber,Бока Хуниорс,защитник,29,20
Англия,Lisa Simmons,Ливерпуль,нападающий,74,11
Аргентина,Sharon Wall,Бока Хуниорс,нападающий,106,42
Бразилия,Brian Williamson,Фламенго,защитник,94,8
Россия,Manuel Vargas,ЦСКА,нападающий,81,32
Англия,Stephen Ballard,Челси,нападающий,64,34
Нидерланды,Carly Spence,ПСВ,защитник,132,3
Италия,David Williams,Милан,нападающий,34,42
Италия,William Wall,Ювентус,полузащитник,46,17
Франция,Laurie Burns,Олимпик Марсель,полузащитник,109,16
Франция,Kelly Smith,ПСЖ,защитник,32,11
Россия,Brianna Roberts,Локомотив,защитник,23,7
Португалия,Karen Henry,Бенфика,вратарь,128,-12
Россия,Gary Graham,Локомотив,нападающий,23,13
Франция,David Myers,Олимпик Марсель,защитник,18,2
Германия,Mackenzie Wilcox,РБ Лейпциг,нападающий,83,25
Бразилия,Courtney Villegas,Сантос,защитник,88,4
Италия,Jeffrey Davis,Интер,полузащитник,88,6
Германия,Michael Stephenson,Боруссия Дортмунд,полузащитник,31,23
Бразилия,Dennis Baker,Сантос,полузащитник,148,6
Испания,Matthew Morgan,Барселона,нападающий,148,49
Испания,Amy Ryan,Атлетико Мадрид,защитник,123,19
Англия,Laura Rangel,Манчестер Юнайтед,защитник,21,2
Португалия,Cheryl Bates,Спортинг,защитник,30,11
Испания,Mr. Jordan Holland,Реал Мадрид,полузащитник,20,14
Аргентина,Bryan Rios,Ривер Плейт,защитник,33,14
Англия,Kenneth Rodriguez,Ливерпуль,вратарь,13,-50
Аргентина,Brittany Osborne,Бока Хуниорс,вратарь,132,-46
Англия,Sara Hodges,Ливерпуль,полузащитник,55,15
Португалия,Chloe Bailey,Бенфика,нападающий,83,41
Италия,Mrs. Sheila Williams DVM,Милан,защитник,53,1
Бразилия,Kimberly Krause,Фламенго,защитник,126,0
Франция,Hannah Nelson,ПСЖ,полузащитник,51,30
Англия,Madison Fleming,Челси,защитник,111,18
Италия,Ricky Hall,Ювентус,защитник,50,11
Бразилия,Stephanie Wells,Фламенго,защитник,6,16
Италия,Andrea House,Интер,полузащитник,20,10
Германия,Sean Pace,РБ Лейпциг,защитник,10,1
Португалия,Alexis Carroll,Порту,полузащитник,55,13
Германия,Caitlin Mercer,РБ Лейпциг,полузащитник,144,11
Бразилия,James Hale,Сантос,нападающий,22,45
Россия,Jill Sosa,Краснодар,нападающий,69,37
Англия,Teresa Williams,Челси,нападающий,5,11
Бразилия,David Gonzalez,Коринтианс,полузащитник,49,29
Нидерланды,Molly Juarez,Фейеноорд,нападающий,132,49
Россия,Justin Adams,Зенит,нападающий,150,11
Англия,Amanda Williams,Челси,нападающий,136,33
Португалия,Ruth Silva,Спортинг,вратарь,106,-22
Германия,Timothy Lee,Бавария,полузащитник,144,18
Англия,Ms. Amber Barnett,Ливерпуль,полузащитник,34,7
Испания,Paul Cruz,Атлетико Мадрид,защитник,60,18
Бразилия,Luis Clark,Коринтианс,нападающий,144,38
Англия,Mary Johnson,Челси,защитник,109,8
Франция,Miranda Marshall,ПСЖ,полузащитник,55,20
Германия,Patricia Jones,Бавария,нападающий,103,15
Португалия,Alex West,Спортинг,вратарь,78,-39
Испания,Molly Martin,Реал Мадрид,полузащитник,26,23
Россия,Joshua Ramsey,ЦСКА,нападающий,34,30
Россия,Richard Smith,Спартак,полузащитник,89,15
Россия,Chloe Quinn,Зенит,вратарь,10,-39
Италия,Todd Rivera,Ювентус,нападающий,148,41
