country,full_name,club,position,matches,goals
Франция,Jacob Ramos,Олимпик Марсель,нападающий,9,19
Германия,Ashley Clark,Боруссия Дортмунд,защитник,23,16
Аргентина,Tricia Perry,Ривер Плейт,защитник,35,18
Германия,Lauren Alexander,Боруссия Дортмунд,нападающий,52,49
Португалия,Reginald Johnson,Порту,полузащитник,2,17
Германия,Benjamin Cox,Боруссия Дортмунд,нападающий,123,42
Франция,Dennis Larson,Лион,вратарь,115,-30
Испания,Morgan Moore,Барселона,полузащитник,52,16
Испания,Caitlin Murphy,Реал Мадрид,нападающий,41,15
Франция,Susan Brock,ПСЖ,нападающий,142,19
Нидерланды,Sara Sweeney,Фейеноорд,нападающий,60,17
Португалия,Jaime Baker,Порту,нападающий,145,11
Италия,Kristin Hamilton,Интер,защитник,11,19
Аргентина,Martha Hurst,Бока Хуниорс,защитник,94,17
Бразилия,Dawn Wells,Коринтианс,полузащитник,91,24
Германия,Wayne Alexander,Бавария,нападающий,99,31
Нидерланды,Joan Davis,Фейеноорд,полузащитник,93,13
Англия,Courtney Williams,Ливерпуль,защитник,109,4
Англия,Shelley Howell,Ливерпуль,вратарь,10,-29
Англия,Sara Riggs,Ливерпуль,нападающий,21,35
Бразилия,Jessica Fuller,Палмейрас,нападающий,23,44
Аргентина,Mark Jordan,Бока Хуниорс,нападающий,2,10
Россия,John Swanson,Спартак,полузащитник,23,29
Бразилия,Dana Blair,Сантос,полузащитник,120,29
Россия,James Vincent,ЦСКА,нападающий,90,23
Франция,Jason Burch,ПСЖ,защитник,70,6
Франция,Lisa Russo,ПСЖ,полузащитник,67,21
Нидерланды,Mr. Cory Anderson,Фейеноорд,защитник,16,16
Португалия,Kristin Lee,Бенфика,полузащитник,77,14
Франция,Jamie Soto,Олимпик Марсель,полузащитник,40,9
Испания,Mark Brewer,Барселона,полузащитник,139,15
Нидерланды,Lisa Campbell,Аякс,полузащитник,147,28
Португалия,James White,Бенфика,полузащитник,55,24
Бразилия,Jamie Harmon,Фламенго,полузащитник,146,13
Бразилия,Heather Mitchell,Палмейрас,полузащитник,47,30
Россия,Melissa Doyle,Зенит,защитник,111,16
Аргентина,Emily Martin,Ривер Плейт,полузащитник,50,13
Россия,Matthew Bauer MD,ЦСКА,полузащитник,31,9
Аргентина,Gary Thomas,Ривер Плейт,полузащитник,28,5
Россия,Amy Wilkinson,Зенит,полузащитник,147,15
Бразилия,Christopher Kramer,Палмейрас,защитник,45,1
Франция,Madeline Hancock,Олимпик Марсель,защитник,54,1
Испания,Christopher Montgomery,Реал Мадрид,полузащитник,139,11
Англия,Martin Zuniga,Ливерпуль,защитник,13,17
Италия,Ryan Peck,Милан,защитник,110,18
Германия,Kathryn Armstrong,Бавария,полузащитник,53,29
Италия,Shannon Dean,Милан,нападающий,119,40
Бразилия,Sarah Sims,Сантос,нападающий,24,49
Россия,Kelly Atkins,ЦСКА,защитник,115,13
Нидерланды,Brett Rogers,Аякс,вратарь,50,-2
Португалия,Nancy Beard,Бенфика,защитник,83,6
Аргентина,Cole Bentley,Бока Хуниорс,полузащитник,63,29
Франция,Molly Jones MD,Лион,полузащитник,143,12
Франция,Kathryn Brown,Лион,защитник,74,11
Россия,Michael Hodges,Спартак,защитник,120,5
Бразилия,Natasha Taylor,Сантос,нападающий,125,15
Португалия,Andrew Barrett,Бенфика,защитник,102,3
Франция,Randy Mayo,Олимпик Марсель,вратарь,100,-24
Португалия,Jay Murphy,Спортинг,полузащитник,79,19
Франция,Amanda Cochran,Олимпик Марсель,защитник,67,10
Нидерланды,Leslie Tucker,ПСВ,полузащитник,126,6
Бразилия,Mary Davidson,Коринтианс,нападающий,75,34
Германия,Lisa Grant,РБ Лейпциг,защитник,113,16
Аргентина,Mary Norris,Бока Хуниорс,нападающий,148,43
Испания,Walter Combs,Реал Мадрид,нападающий,75,44
Испания,Greg Reynolds,Реал Мадрид,нападающий,122,24
Португалия,Randall Martin,Спортинг,полузащитник,85,14
Испания,Walter Garcia,Атлетико Мадрид,нападающий,16,16
Испания,Raymond Bass,Барселона,нападающий,104,41
Испания,Michael Delgado,Атлетико Мадрид,нападающий,130,27
Франция,Susan Phillips,Олимпик Марсель,защитник,142,2
Португалия,Mary Robinson,Бенфика,защитник,109,4
Англия,Brian Johnson,Манчестер Юнайтед,нападающий,149,23
Италия,Tara Mosley,Ювентус,нападающий,94,10
Англия,Gregory Ford,Манчестер Юнайтед,защитник,140,10
Бразилия,Julie Bond,Палмейрас,полузащитник,8,8
Испания,Henry Stone,Барселона,полузащитник,38,28
Германия,Brett Villanueva,РБ Лейпциг,нападающий,91,37
Франция,Sarah Andrews,ПСЖ,защитник,5,13
Россия,Angela Robinson,Зенит,полузащитник,53,25
Аргентина,Jonathan Hess,Бока Хуниорс,полузащитник,68,12
Италия,Samuel Jackson,Интер,нападающий,127,34
Бразилия,Erika Thomas,Коринтианс,вратарь,101,-34
Германия,Jennifer Larsen,Бавария,полузащитник,94,26
Португалия,Samuel Cantrell,Порту,защитник,124,4
Португалия,Michael Bell,Порту,полузащитник,85,25
Испания,Renee Scott,Атлетико Мадрид,полузащитник,123,5
Россия,Scott Rose,ЦСКА,защитник,96,2
Франция,Shane Wilson,Олимпик Марсель,нападающий,121,47
Германия,Rodney Allen,Боруссия Дортмунд,нападающий,81,18
Нидерланды,Heather Acosta,Фейеноорд,защитник,21,9
Португалия,Matthew Snyder,Бенфика,защитник,25,11
Германия,Zachary Cummings,РБ Лейпциг,защитник,99,19
Бразилия,Ashley Sweeney,Коринтианс,полузащитник,126,16
Бразилия,April Stewart,Коринтианс,полузащитник,102,16
Бразилия,James Garcia,Коринтианс,нападающий,3,17
Нидерланды,Jessica Wilson,Аякс,вратарь,132,-9
Португалия,Elizabeth Taylor,Порту,защитник,18,6
Франция,Mr. Calvin White,Лион,нападающий,60,23
Россия,William Coleman,Зенит,полузащитник,117,7
Франция,Meghan Wilkinson,Лион,защитник,122,2
Россия,Rebecca Hernandez,Зенит,нападающий,4,44
Бразилия,Sean Chang,Палмейрас,нападающий,92,41
Аргентина,Dr. Haley Walton,Ривер Плейт,полузащитник,22,29
Италия,Kristy White,Интер,защитник,89,8
Франция,Jaclyn Park,ПСЖ,нападающий,4,30
Португалия,Jennifer Moody,Бенфика,вратарь,39,0
Италия,Samantha Flynn,Интер,защитник,39,3
Россия,Mike Ayala,ЦСКА,вратарь,110,-15
Италия,Andrew Smith,Интер,полузащитник,86,21
Аргентина,Dr. Timothy Randolph,Ривер Плейт,нападающий,103,23
Испания,Kyle Villa,Реал Мадрид,защитник,121,12
Франция,Howard Castro,Олимпик Марсель,защитник,78,18
Аргентина,Craig Murphy,Бока Хуниорс,нападающий,22,48
Португалия,Janet Gomez,Порту,защитник,70,18
Испания,Kathleen Garcia,Барселона,нападающий,70,33
Италия,Maria Atkins DDS,Интер,защитник,88,4
Франция,Sarah Lozano,ПСЖ,полузащитник,21,17
Италия,Samuel Scott,Ювентус,нападающий,63,37
Франция,Reginald Ford,ПСЖ,нападающий,29,12
Россия,Matthew Foley,Спартак,защитник,29,4
Испания,Robert Wong,Реал Мадрид,нападающий,52,25
Англия,Andre Sweeney,Челси,нападающий,82,49
Португалия,Mr. Omar Sharp,Спортинг,полузащитник,111,7
Португалия,Karen Vaughn,Порту,вратарь,31,-41
Испания,Richard Hickman,Реал Мадрид,нападающий,109,49
Англия,Lauren Anthony DDS,Манчестер Юнайтед,нападающий,122,20
