country,full_name,club,position,matches,goals
Германия,Joseph Obrien,Боруссия Дортмунд,вратарь,43,-30
Россия,Linda Torres,Спартак,нападающий,150,17
Бразилия,Holly Hubbard,Коринтианс,нападающий,43,49
Португалия,Michelle Hale,Спортинг,полузащитник,80,16
Бразилия,Patrick Diaz,Коринтианс,полузащитник,17,26
Италия,Michelle Bush,Интер,полузащитник,41,6
Англия,David Johnson,Челси,полузащитник,136,27
Англия,Tina Collins,Манчестер Юнайтед,вратарь,30,-2
Нидерланды,Allen Lane,Фейеноорд,вратарь,105,-49
Германия,Lisa Wilson,Бавария,полузащитник,119,24
Испания,Alexander Navarro,Атлетико Мадрид,полузащитник,111,29
Англия,Jessica Pierce,Манчестер Юнайтед,нападающий,30,25
Испания,Jordan Thomas,Реал Мадрид,нападающий,94,50
Испания,Rebekah Johnson,Реал Мадрид,нападающий,31,34
Испания,Katherine Torres,Реал Мадрид,защитник,143,11
Италия,Casey Brooks,Милан,полузащитник,139,11
Россия,Anthony Liu,Зенит,защитник,22,8
Португалия,Rebecca Schroeder,Порту,полузащитник,14,26
Италия,Jennifer Acosta,Милан,нападающий,108,34
Португалия,Alexandra Blankenship,Порту,защитник,143,18
Нидерланды,Bonnie Boyd,Аякс,защитник,51,16
Испания,Rita Duncan,Барселона,нападающий,41,26
Бразилия,Nathan Schmidt,Палмейрас,вратарь,71,-9
Аргентина,Sabrina Hill,Ривер Плейт,защитник,111,14
Франция,Lauren Patterson,Лион,полузащитник,21,7
Испания,Christina Chen,Барселона,полузащитник,125,11
Англия,Billy Ross,Манчестер Юнайтед,защитник,63,16
Бразилия,Susan Price,Сантос,полузащитник,74,7
Германия,Kayla Acosta,Бавария,защитник,49,3
Испания,Scott Francis,Барселона,защитник,150,15
Италия,Candace Butler,Ювентус,нападающий,11,45
Аргентина,Danielle Johnson,Бока Хуниорс,защитник,119,6
Италия,Dr. Christie Maxwell,Ювентус,вратарь,88,-33
Германия,Patricia Barr,РБ Лейпциг,нападающий,70,50
Франция,Wanda Bates,ПСЖ,нападающий,119,33
Португалия,William Hill,Бенфика,полузащитник,12,30
Италия,Derek Snow,Милан,защитник,86,3
Россия,Jose Smith,Локомотив,защитник,3,9
Англия,Joseph Blake,Манчестер Юнайтед,защитник,26,11
Россия,Patricia Horn,ЦСКА,вратарь,145,-29
Англия,Brian Herrera,Челси,вратарь,80,-7
Россия,Annette Joseph,Зенит,защитник,53,19
Испания,John Lawrence,Реал Мадрид,защитник,122,6
Франция,Jared West,Лион,нападающий,110,15
Португалия,John Gutierrez,Бенфика,полузащитник,33,11
Англия,Sylvia Estrada DDS,Манчестер Юнайтед,защитник,126,2
Россия,Leslie Rodriguez,ЦСКА,полузащитник,71,22
Германия,Danielle Whitaker,Боруссия Дортмунд,защитник,43,6
Бразилия,Ashley Hamilton,Палмейрас,защитник,130,4
Германия,Ellen Good,Бавария,защитник,113,4
Германия,Leslie Kennedy,Бавария,защитник,34,17
Италия,Matthew Mcdaniel,Ювентус,вратарь,58,-2
Англия,James Rodriguez,Челси,защитник,141,16
Франция,Dustin Williams MD,ПСЖ,защитник,78,12
Англия,Beth Wood,Манчестер Юнайтед,защитник,74,7
Испания,Jeffrey Spencer,Барселона,нападающий,105,28
Нидерланды,Michael Fitzpatrick,Фейеноорд,нападающий,110,14
Нидерланды,Lori Walker,Фейеноорд,нападающий,72,32
Германия,Nichole Rios,Боруссия Дортмунд,нападающий,79,16
Германия,Melissa Holmes,РБ Лейпциг,нападающий,50,42
Россия,Melissa Taylor,Локомотив,нападающий,54,40
Испания,Alexander Galvan,Барселона,защитник,103,15
Аргентина,Jennifer Russell,Бока Хуниорс,защитник,116,12
Нидерланды,Laura Russell,Фейеноорд,защитник,108,6
Нидерланды,Lisa Norris,Аякс,вратарь,30,-11
Аргентина,Barbara Keith,Бока Хуниорс,защитник,85,7
Испания,Derrick Marsh,Барселона,нападающий,90,22
Италия,Michael Walsh,Ювентус,нападающий,38,32
Италия,Robert Green,Ювентус,защитник,68,20
Россия,Andre Stephens,Спартак,нападающий,143,42
Германия,Mrs. Dawn Brown,РБ Лейпциг,защитник,146,11
Аргентина,Nicole Townsend,Бока Хуниорс,защитник,28,11
Англия,Alexis Robinson,Челси,нападающий,28,45
Франция,Patricia Cox,ПСЖ,защитник,28,6
Россия,Wanda Shaw,Спартак,защитник,21,7
Франция,Steven Mitchell,Олимпик Марсель,защитник,132,11
Нидерланды,Gabriel Reese,Фейеноорд,защитник,49,14
Испания,Pam Smith,Реал Мадрид,нападающий,20,15
Италия,Joe Perez,Ювентус,защитник,7,8
Испания,Joann Cruz,Барселона,защитник,52,5
Франция,Matthew Conrad,Олимпик Марсель,нападающий,90,50
Нидерланды,Jill Sullivan,ПСВ,нападающий,57,47
Аргентина,Peter Fischer,Бока Хуниорс,нападающий,147,38
Франция,Robert King,Олимпик Марсель,защитник,31,12
Германия,Kimberly Floyd,Боруссия Дортмунд,полузащитник,49,28
Франция,Steven Aguilar,Олимпик Марсель,защитник,89,1
Португалия,Anthony Ryan,Порту,защитник,47,5
Германия,Terry Kim,Бавария,нападающий,141,41
Германия,James Morgan,РБ Лейпциг,нападающий,133,38
Испания,Claudia Brooks,Реал Мадрид,полузащитник,56,27
Нидерланды,Johnny Stone,Аякс,нападающий,19,50
Германия,John Miller,РБ Лейпциг,нападающий,23,48
Бразилия,Michelle Pace,Сантос,полузащитник,88,27
Франция,Scott Hall,Олимпик Марсель,полузащитник,84,15
Испания,Ian Curtis,Атлетико Мадрид,нападающий,95,44
Нидерланды,Jennifer Hubbard,Аякс,полузащитник,48,18
Россия,Brittney James,Краснодар,защитник,52,7
Англия,Carla Williams,Челси,защитник,74,2
Англия,Beth Howell,Челси,нападающий,71,40
Нидерланды,Mrs. Mallory Reed,Аякс,защитник,25,15
Испания,Joseph Houston,Атлетико Мадрид,вратарь,114,-28
Аргентина,Nicholas Newman,Ривер Плейт,полузащитник,95,20
Англия,Elizabeth Thompson,Манчестер Юнайтед,полузащитник,94,20
Италия,Jared Simon,Ювентус,защитник,29,12
Италия,Felicia Smith,Милан,защитник,117,9
Англия,Jessica Schroeder,Манчестер Юнайтед,нападающий,83,16
Россия,Karen Powell,ЦСКА,нападающий,30,46
Аргентина,Jeffrey Osborne,Ривер Плейт,защитник,93,20
Италия,Troy Johns,Ювентус,полузащитник,106,26
Англия,Tina Murillo,Манчестер Юнайтед,защитник,108,5
Португалия,Joy Fischer,Порту,полузащитник,7,11
Франция,Robert Smith,ПСЖ,нападающий,7,15
Англия,Lisa Martinez DDS,Манчестер Юнайтед,защитник,49,12
Португалия,Aaron Crawford,Бенфика,нападающий,84,36
Италия,April Marshall,Милан,полузащитник,142,15
Россия,Jason Benson,Зенит,нападающий,40,50
Италия,Jamie Lane,Милан,защитник,30,13
Англия,Laura Sampson,Манчестер Юнайтед,защитник,5,10
Нидерланды,Barbara Burton,Аякс,защитник,48,12
Италия,Darrell Garza,Ювентус,полузащитник,34,10
Россия,Mary Garcia,Краснодар,вратарь,46,-6
Португалия,Victor Rodriguez,Спортинг,нападающий,43,15
Англия,James Lopez,Челси,нападающий,102,25
Англия,Brooke Mccall,Ливерпуль,защитник,90,4
Италия,David Petersen,Милан,полузащитник,86,18
Франция,Todd Adams,ПСЖ,защитник,70,8
Бразилия,Tyler Carter,Коринтианс,защитник,119,18
Франция,Lisa Bates,Олимпик Марсель,защитник,136,3
Португалия,Rebecca Richardson,Спортинг,полузащитник,39,10
